loan_id,company_id,loan_amount,interest_rate,term_months,purpose,collateral_type,collateral_value,ltv_ratio,origination_date,loan_status,default_flag,days_to_default,loss_amount,recovery_amount
LOAN_008889,COMP_000961,3570084.61,0.0841,24,real_estate,equipment,4925898.05,0.7248,2024-01-31,current,0,,,
LOAN_008890,COMP_002793,2362947.78,0.084,36,equipment,receivables,3527257.36,0.6699,2021-11-04,paid_off,0,,,
LOAN_008891,COMP_004714,5542677.3,0.0734,60,equipment,inventory,10760512.29,0.5151,2020-08-21,paid_off,0,,,
LOAN_008892,COMP_003566,50000000.0,0.0488,24,expansion,equipment,97415904.32,0.5133,2023-01-08,paid_off,0,,,
LOAN_008893,COMP_004077,37209028.38,0.0884,24,expansion,real_estate,55379333.95,0.6719,2021-09-29,paid_off,0,,,
LOAN_008894,COMP_000519,50000000.0,0.0699,48,equipment,equipment,62395568.76,0.8013,2024-08-15,current,0,,,
LOAN_008895,COMP_003438,15234456.74,0.0523,12,working_capital,real_estate,22718160.33,0.6706,2020-04-04,default,1,73,5267696.35,9966760.39
LOAN_008896,COMP_002071,50000000.0,0.0711,12,acquisition,securities,73529252.15,0.68,2022-11-09,paid_off,0,,,
LOAN_008897,COMP_002676,5007934.33,0.0661,60,expansion,equipment,9674696.21,0.5176,2021-08-27,current,0,,,
LOAN_008898,COMP_000837,50000000.0,0.0793,36,working_capital,inventory,64671050.73,0.7731,2024-09-02,current,0,,,
LOAN_008899,COMP_003891,50000000.0,0.0692,12,acquisition,equipment,60122444.85,0.8316,2020-03-03,paid_off,0,,,
LOAN_008900,COMP_003608,50000000.0,0.0682,12,real_estate,inventory,74614561.22,0.6701,2024-06-16,default,1,9,28959071.37,21040928.63
LOAN_008901,COMP_001080,40098143.6,0.0832,24,equipment,inventory,69696255.16,0.5753,2020-01-30,paid_off,0,,,
LOAN_008902,COMP_000769,50000000.0,0.0742,12,expansion,equipment,92172036.32,0.5425,2021-07-07,paid_off,0,,,
LOAN_008903,COMP_004525,50000000.0,0.0558,24,refinancing,inventory,60986729.19,0.8199,2020-06-16,paid_off,0,,,
LOAN_008904,COMP_003876,19609433.12,0.0697,36,acquisition,receivables,24993798.85,0.7846,2021-12-14,paid_off,0,,,
LOAN_008905,COMP_002654,16578330.15,0.083,48,equipment,equipment,31543183.73,0.5256,2020-08-26,paid_off,0,,,
LOAN_008906,COMP_003926,14264484.56,0.0568,36,real_estate,receivables,27206313.32,0.5243,2023-04-20,current,0,,,
LOAN_008907,COMP_003440,50000000.0,0.0642,48,expansion,unsecured,0.0,,2023-07-31,current,0,,,
LOAN_008908,COMP_002547,7281993.23,0.0785,48,expansion,securities,9623488.75,0.7567,2023-03-29,current,0,,,
LOAN_008909,COMP_003105,27866410.67,0.0766,48,real_estate,inventory,50041515.03,0.5569,2024-07-08,current,0,,,
LOAN_008910,COMP_001043,1094391.46,0.0763,60,refinancing,securities,2068936.73,0.529,2020-02-01,paid_off,0,,,
LOAN_008911,COMP_004452,25336001.02,0.0805,12,expansion,inventory,45058529.67,0.5623,2022-12-09,paid_off,0,,,
LOAN_008912,COMP_001701,50000000.0,0.0796,12,refinancing,receivables,99476367.02,0.5026,2023-06-11,paid_off,0,,,
LOAN_008913,COMP_002710,11247031.65,0.0676,24,acquisition,unsecured,0.0,,2021-05-06,paid_off,0,,,
LOAN_008914,COMP_000407,50000000.0,0.0621,12,working_capital,unsecured,0.0,,2024-02-24,paid_off,0,,,
LOAN_008915,COMP_002473,50000000.0,0.0812,36,real_estate,inventory,81806042.94,0.6112,2021-11-18,paid_off,0,,,
LOAN_008916,COMP_004898,50000000.0,0.0603,12,refinancing,real_estate,55749957.32,0.8969,2022-10-17,paid_off,0,,,
LOAN_008917,COMP_000007,50000000.0,0.0456,24,working_capital,equipment,97624326.71,0.5122,2020-04-22,paid_off,0,,,
LOAN_008918,COMP_003901,14787647.86,0.0586,24,working_capital,unsecured,0.0,,2023-08-02,paid_off,0,,,
LOAN_008919,COMP_001271,50000000.0,0.0549,48,refinancing,receivables,77606676.22,0.6443,2023-02-16,current,0,,,
LOAN_008920,COMP_002570,50000000.0,0.0829,12,equipment,securities,87977989.2,0.5683,2022-06-09,default,1,133,18699780.64,31300219.36
LOAN_008921,COMP_000105,50000000.0,0.0675,48,acquisition,receivables,65131918.12,0.7677,2023-11-24,current,0,,,
LOAN_008922,COMP_002313,50000000.0,0.0647,12,real_estate,inventory,73124966.63,0.6838,2023-10-05,paid_off,0,,,
LOAN_008923,COMP_003988,3979601.45,0.0604,36,equipment,real_estate,7108793.71,0.5598,2021-06-19,paid_off,0,,,
LOAN_008924,COMP_004364,50000000.0,0.0686,60,expansion,unsecured,0.0,,2022-04-09,default,1,1033,38320935.3,11679064.7
LOAN_008925,COMP_001539,27154265.86,0.0767,12,acquisition,equipment,46414864.46,0.585,2020-02-27,default,1,33,9360198.34,17794067.52
LOAN_008926,COMP_003606,14720007.31,0.0559,12,acquisition,unsecured,0.0,,2024-07-13,paid_off,0,,,
LOAN_008927,COMP_002899,37875020.71,0.0701,60,refinancing,unsecured,0.0,,2024-11-07,current,0,,,
LOAN_008928,COMP_002797,50000000.0,0.0587,24,refinancing,receivables,77735551.66,0.6432,2021-06-14,paid_off,0,,,
LOAN_008929,COMP_002931,50000000.0,0.0683,24,acquisition,equipment,57924554.36,0.8632,2022-01-26,paid_off,0,,,
LOAN_008930,COMP_001235,50000000.0,0.059,12,expansion,securities,79732055.9,0.6271,2020-03-25,paid_off,0,,,
LOAN_008931,COMP_000664,10138234.24,0.0851,24,equipment,unsecured,0.0,,2021-02-06,default,1,131,8013792.9,2124441.34
LOAN_008932,COMP_002724,50000000.0,0.0665,36,equipment,inventory,83623434.72,0.5979,2023-03-25,restructured,0,,,
LOAN_008933,COMP_002451,50000000.0,0.0755,36,expansion,equipment,69414241.38,0.7203,2022-11-03,paid_off,0,,,
LOAN_008934,COMP_003661,50000000.0,0.0781,48,equipment,inventory,56244763.55,0.889,2024-08-08,current,0,,,
LOAN_008935,COMP_004417,50000000.0,0.0713,60,expansion,inventory,60230360.99,0.8301,2023-01-04,current,0,,,
LOAN_008936,COMP_004993,50000000.0,0.0703,24,expansion,securities,92041378.86,0.5432,2021-08-25,paid_off,0,,,
LOAN_008937,COMP_004454,50000000.0,0.0828,24,working_capital,receivables,97139731.48,0.5147,2020-03-21,default,1,438,24217958.97,25782041.03
LOAN_008938,COMP_004170,574480.16,0.0608,48,real_estate,securities,674376.71,0.8519,2021-03-02,paid_off,0,,,
LOAN_008939,COMP_002989,2802629.65,0.0734,48,refinancing,equipment,3167258.76,0.8849,2022-09-22,current,0,,,
LOAN_008940,COMP_004141,50000000.0,0.0603,36,acquisition,real_estate,60393010.42,0.8279,2023-10-01,current,0,,,
LOAN_008941,COMP_003981,4376113.18,0.0752,48,refinancing,receivables,5833025.01,0.7502,2024-03-31,current,0,,,
LOAN_008942,COMP_004885,50000000.0,0.0615,36,working_capital,inventory,88346855.62,0.566,2022-06-22,paid_off,0,,,
LOAN_008943,COMP_000176,3229127.77,0.0747,12,expansion,securities,5680864.59,0.5684,2021-12-12,paid_off,0,,,
LOAN_008944,COMP_003727,485642.33,0.0653,48,refinancing,receivables,956151.59,0.5079,2020-11-17,paid_off,0,,,
LOAN_008945,COMP_003722,50000000.0,0.0731,60,refinancing,unsecured,0.0,,2022-08-20,current,0,,,
LOAN_008946,COMP_001921,50000000.0,0.0705,60,refinancing,receivables,76138390.43,0.6567,2022-07-21,current,0,,,
LOAN_008947,COMP_001687,28016579.66,0.0682,60,expansion,real_estate,47846181.42,0.5856,2020-12-06,paid_off,0,,,
LOAN_008948,COMP_003881,19565692.85,0.0556,60,expansion,equipment,31920854.92,0.6129,2021-09-10,current,0,,,
LOAN_008949,COMP_003220,50000000.0,0.0768,12,real_estate,securities,96749639.17,0.5168,2022-11-11,paid_off,0,,,
LOAN_008950,COMP_003162,978401.39,0.0773,60,working_capital,real_estate,1557187.28,0.6283,2023-11-13,current,0,,,
LOAN_008951,COMP_000826,50000000.0,0.0693,60,acquisition,real_estate,95885486.77,0.5215,2022-01-06,current,0,,,
LOAN_008952,COMP_002926,50000000.0,0.0698,12,expansion,inventory,64241246.45,0.7783,2021-07-04,paid_off,0,,,
LOAN_008953,COMP_001475,50000000.0,0.0725,60,working_capital,receivables,69335807.04,0.7211,2023-05-07,current,0,,,
LOAN_008954,COMP_003935,7650485.99,0.061,24,refinancing,equipment,14275632.11,0.5359,2023-05-10,paid_off,0,,,
LOAN_008955,COMP_000012,16689946.23,0.0768,48,real_estate,unsecured,0.0,,2022-08-23,current,0,,,
LOAN_008956,COMP_001617,42944611.87,0.0486,36,refinancing,real_estate,58206821.78,0.7378,2020-09-25,paid_off,0,,,
LOAN_008957,COMP_002450,50000000.0,0.0697,24,real_estate,unsecured,0.0,,2020-02-04,paid_off,0,,,
LOAN_008958,COMP_003680,50000000.0,0.0846,60,real_estate,receivables,60612161.73,0.8249,2024-12-29,current,0,,,
LOAN_008959,COMP_003001,50000000.0,0.0785,24,refinancing,equipment,78732815.45,0.6351,2023-08-15,paid_off,0,,,
LOAN_008960,COMP_004832,50000000.0,0.0891,12,refinancing,receivables,58271552.73,0.8581,2024-12-08,paid_off,0,,,
LOAN_008961,COMP_002649,26253946.45,0.0637,24,working_capital,securities,33444969.05,0.785,2023-03-07,paid_off,0,,,
LOAN_008962,COMP_000104,50000000.0,0.0705,48,refinancing,unsecured,0.0,,2024-01-17,current,0,,,
LOAN_008963,COMP_004232,32598519.74,0.0801,12,expansion,real_estate,39329098.48,0.8289,2023-05-20,paid_off,0,,,
LOAN_008964,COMP_000342,16802705.71,0.082,24,refinancing,equipment,20490041.54,0.82,2024-05-26,current,0,,,
LOAN_008965,COMP_002521,50000000.0,0.063,12,real_estate,real_estate,85211118.36,0.5868,2020-03-16,paid_off,0,,,
LOAN_008966,COMP_004830,24792025.11,0.0662,48,expansion,unsecured,0.0,,2024-08-06,current,0,,,
LOAN_008967,COMP_001137,50000000.0,0.0867,60,working_capital,securities,67262571.68,0.7434,2024-09-17,current,0,,,
LOAN_008968,COMP_004901,576537.68,0.0695,48,expansion,inventory,1069396.01,0.5391,2020-12-16,paid_off,0,,,
LOAN_008969,COMP_003947,50000000.0,0.069,24,acquisition,real_estate,84316065.25,0.593,2022-02-27,paid_off,0,,,
LOAN_008970,COMP_003850,5711502.23,0.0739,48,refinancing,inventory,10906113.38,0.5237,2022-10-15,current,0,,,
LOAN_008971,COMP_000972,7896328.25,0.0666,12,expansion,inventory,14048354.15,0.5621,2023-01-20,default,1,251,4883586.95,3012741.3
LOAN_008972,COMP_002155,558549.21,0.0583,12,equipment,real_estate,945294.53,0.5909,2023-11-19,paid_off,0,,,
LOAN_008973,COMP_000582,50000000.0,0.0558,60,refinancing,securities,88005420.99,0.5681,2023-03-03,current,0,,,
LOAN_008974,COMP_004796,421213.39,0.0771,48,real_estate,unsecured,0.0,,2021-04-21,paid_off,0,,,
LOAN_008975,COMP_001934,17130639.76,0.0779,48,equipment,unsecured,0.0,,2022-07-17,current,0,,,
LOAN_008976,COMP_003483,8018591.55,0.0702,24,equipment,real_estate,9226890.75,0.869,2022-07-06,paid_off,0,,,
LOAN_008977,COMP_000753,50000000.0,0.0695,12,real_estate,unsecured,0.0,,2023-05-04,paid_off,0,,,
LOAN_008978,COMP_002580,37574927.95,0.058,60,working_capital,unsecured,0.0,,2024-10-16,current,0,,,
LOAN_008979,COMP_001440,50000000.0,0.0726,36,refinancing,receivables,97525790.84,0.5127,2024-03-24,current,0,,,
LOAN_008980,COMP_000606,50000000.0,0.0643,48,equipment,unsecured,0.0,,2024-08-15,current,0,,,
LOAN_008981,COMP_001444,50000000.0,0.0536,12,refinancing,real_estate,98131290.11,0.5095,2024-04-12,default,1,33,12649116.53,37350883.47
LOAN_008982,COMP_003564,11839756.7,0.0601,48,expansion,equipment,15716806.05,0.7533,2020-10-27,paid_off,0,,,
LOAN_008983,COMP_003987,50000000.0,0.0624,12,real_estate,receivables,65517117.97,0.7632,2022-02-28,paid_off,0,,,
LOAN_008984,COMP_002607,1221222.91,0.0838,48,refinancing,unsecured,0.0,,2021-04-07,paid_off,0,,,
LOAN_008985,COMP_001999,860957.28,0.0637,12,refinancing,equipment,1686233.25,0.5106,2022-04-25,paid_off,0,,,
LOAN_008986,COMP_002885,50000000.0,0.0619,60,expansion,unsecured,0.0,,2020-05-06,paid_off,0,,,
LOAN_008987,COMP_004390,34100273.27,0.0578,24,real_estate,receivables,46968181.41,0.726,2024-03-18,current,0,,,
LOAN_008988,COMP_003336,8261731.24,0.0665,36,real_estate,equipment,11950214.64,0.6913,2022-05-22,paid_off,0,,,
LOAN_008989,COMP_002774,39863737.69,0.0737,60,refinancing,inventory,44533013.4,0.8952,2020-11-26,default,1,479,25070131.61,14793606.08
LOAN_008990,COMP_001708,50000000.0,0.0864,60,equipment,real_estate,91281241.99,0.5478,2020-03-12,paid_off,0,,,
LOAN_008991,COMP_002067,3750211.22,0.0818,48,working_capital,equipment,4162197.39,0.901,2023-09-26,current,0,,,
LOAN_008992,COMP_003525,50000000.0,0.0667,24,working_capital,securities,64106073.09,0.78,2020-08-10,paid_off,0,,,
LOAN_008993,COMP_001799,2225920.69,0.0577,48,expansion,real_estate,3204480.27,0.6946,2022-08-27,current,0,,,
LOAN_008994,COMP_002337,9748630.2,0.0558,24,acquisition,unsecured,0.0,,2023-07-22,paid_off,0,,,
LOAN_008995,COMP_004627,36362309.33,0.0704,48,working_capital,inventory,52521853.87,0.6923,2021-10-06,default,1,102,18612031.27,17750278.06
LOAN_008996,COMP_003443,27414041.23,0.0704,60,working_capital,real_estate,49071241.93,0.5587,2024-07-30,default,1,64,9602462.95,17811578.28
LOAN_008997,COMP_000050,32526229.22,0.0847,48,equipment,inventory,43045933.42,0.7556,2024-05-01,current,0,,,
LOAN_008998,COMP_004342,6845910.82,0.0689,12,expansion,receivables,8393084.49,0.8157,2024-08-30,paid_off,0,,,
LOAN_008999,COMP_004455,50000000.0,0.0672,48,expansion,equipment,81408028.7,0.6142,2022-08-02,current,0,,,
LOAN_009000,COMP_003611,50000000.0,0.0781,60,equipment,securities,60396338.22,0.8279,2023-05-29,current,0,,,
LOAN_009001,COMP_001242,44008999.15,0.087,12,expansion,equipment,72849264.72,0.6041,2022-04-04,paid_off,0,,,
LOAN_009002,COMP_000646,31227987.52,0.0641,12,expansion,real_estate,53372097.39,0.5851,2022-02-24,paid_off,0,,,
LOAN_009003,COMP_002543,50000000.0,0.074,60,working_capital,real_estate,66839916.09,0.7481,2022-09-27,current,0,,,
LOAN_009004,COMP_001968,50000000.0,0.0752,60,expansion,equipment,83619046.86,0.5979,2022-06-07,current,0,,,
LOAN_009005,COMP_001773,17392386.1,0.0566,36,working_capital,inventory,28942912.59,0.6009,2020-03-17,paid_off,0,,,
LOAN_009006,COMP_003346,50000000.0,0.0705,60,real_estate,real_estate,74591766.96,0.6703,2021-08-10,current,0,,,
LOAN_009007,COMP_002365,25575902.62,0.0855,36,real_estate,securities,46514696.89,0.5498,2023-08-22,current,0,,,
LOAN_009008,COMP_002218,50000000.0,0.0731,24,expansion,equipment,55717358.51,0.8974,2020-05-26,paid_off,0,,,
LOAN_009009,COMP_001026,34151248.73,0.06,24,refinancing,inventory,46875006.87,0.7286,2022-07-26,paid_off,0,,,
LOAN_009010,COMP_003528,5132898.05,0.0777,60,acquisition,inventory,9416524.9,0.5451,2024-08-19,current,0,,,
LOAN_009011,COMP_004474,11578581.25,0.0566,36,real_estate,unsecured,0.0,,2024-01-10,current,0,,,
LOAN_009012,COMP_000296,3694595.11,0.0728,36,real_estate,equipment,5732176.8,0.6445,2022-01-02,paid_off,0,,,
LOAN_009013,COMP_004983,50000000.0,0.063,48,expansion,equipment,76211909.92,0.6561,2021-07-08,paid_off,0,,,
LOAN_009014,COMP_001782,44010518.05,0.057,12,refinancing,inventory,76824562.1,0.5729,2024-06-15,paid_off,0,,,
LOAN_009015,COMP_001664,50000000.0,0.0671,24,equipment,inventory,69998642.38,0.7143,2022-02-25,paid_off,0,,,
LOAN_009016,COMP_000891,50000000.0,0.0648,48,working_capital,securities,85836564.71,0.5825,2024-10-27,current,0,,,
LOAN_009017,COMP_000192,50000000.0,0.0859,48,real_estate,securities,76681557.72,0.652,2020-04-22,paid_off,0,,,
LOAN_009018,COMP_001138,50000000.0,0.0671,24,working_capital,inventory,71987133.1,0.6946,2020-03-14,paid_off,0,,,
LOAN_009019,COMP_000225,18709725.25,0.0939,12,working_capital,securities,34394044.53,0.544,2024-07-11,paid_off,0,,,
LOAN_009020,COMP_002872,50000000.0,0.0768,60,working_capital,inventory,57063836.27,0.8762,2021-08-28,current,0,,,
LOAN_009021,COMP_000202,10608200.83,0.0798,36,real_estate,receivables,16674465.17,0.6362,2022-08-31,default,1,871,5730099.27,4878101.56
LOAN_009022,COMP_001665,50000000.0,0.0738,12,refinancing,inventory,89503392.81,0.5586,2020-09-08,paid_off,0,,,
LOAN_009023,COMP_002054,15161350.73,0.0567,60,expansion,unsecured,0.0,,2024-11-09,current,0,,,
LOAN_009024,COMP_004492,50000000.0,0.0626,48,expansion,receivables,73406399.83,0.6811,2023-02-20,current,0,,,
LOAN_009025,COMP_001526,50000000.0,0.0652,48,acquisition,inventory,85732894.29,0.5832,2024-10-19,current,0,,,
LOAN_009026,COMP_003170,50000000.0,0.0805,48,real_estate,receivables,82217420.99,0.6081,2024-06-15,current,0,,,
LOAN_009027,COMP_000210,8471390.78,0.0553,24,equipment,securities,10256476.68,0.826,2023-08-09,paid_off,0,,,
LOAN_009028,COMP_004639,50000000.0,0.0639,12,working_capital,receivables,55878785.64,0.8948,2020-01-21,paid_off,0,,,
LOAN_009029,COMP_002588,10514477.03,0.0741,60,real_estate,real_estate,20307244.28,0.5178,2024-09-18,current,0,,,
LOAN_009030,COMP_004243,50000000.0,0.0589,36,working_capital,securities,97289497.62,0.5139,2022-10-11,paid_off,0,,,
LOAN_009031,COMP_003742,50000000.0,0.0839,60,acquisition,real_estate,62428698.06,0.8009,2021-04-24,current,0,,,
LOAN_009032,COMP_000401,6488216.45,0.0668,24,expansion,inventory,11430227.86,0.5676,2020-01-14,paid_off,0,,,
LOAN_009033,COMP_003600,50000000.0,0.0559,48,equipment,real_estate,83565801.59,0.5983,2020-05-09,paid_off,0,,,
LOAN_009034,COMP_001151,24989619.29,0.0683,48,refinancing,receivables,48660987.34,0.5135,2022-07-31,current,0,,,
LOAN_009035,COMP_003220,50000000.0,0.0734,24,expansion,securities,90776356.39,0.5508,2024-09-26,current,0,,,
LOAN_009036,COMP_002069,358924.51,0.0622,60,expansion,securities,460906.91,0.7787,2024-05-28,current,0,,,
LOAN_009037,COMP_002097,50000000.0,0.0656,12,acquisition,equipment,66934086.79,0.747,2022-12-30,paid_off,0,,,
LOAN_009038,COMP_002041,50000000.0,0.0647,48,refinancing,inventory,81016073.31,0.6172,2020-06-28,paid_off,0,,,
LOAN_009039,COMP_002099,50000000.0,0.0609,48,refinancing,inventory,90821344.48,0.5505,2021-02-15,paid_off,0,,,
LOAN_009040,COMP_004666,50000000.0,0.0651,12,equipment,inventory,58382187.28,0.8564,2020-04-21,paid_off,0,,,
LOAN_009041,COMP_001046,50000000.0,0.0868,48,acquisition,equipment,78732692.36,0.6351,2022-09-25,current,0,,,
LOAN_009042,COMP_002157,3018972.65,0.0843,36,working_capital,receivables,5961644.47,0.5064,2022-10-24,paid_off,0,,,
LOAN_009043,COMP_004974,50000000.0,0.084,48,acquisition,securities,89364279.19,0.5595,2020-11-17,paid_off,0,,,
LOAN_009044,COMP_002313,50000000.0,0.05,12,expansion,securities,86500656.4,0.578,2020-07-13,paid_off,0,,,
LOAN_009045,COMP_003568,50000000.0,0.0724,12,working_capital,real_estate,73950575.68,0.6761,2020-02-01,paid_off,0,,,
LOAN_009046,COMP_003473,50000000.0,0.0694,60,acquisition,receivables,59408097.93,0.8416,2023-09-13,current,0,,,
LOAN_009047,COMP_003243,50000000.0,0.06,12,equipment,equipment,82731441.98,0.6044,2024-11-20,paid_off,0,,,
LOAN_009048,COMP_000827,8759003.6,0.07,36,acquisition,equipment,10184247.33,0.8601,2020-07-12,paid_off,0,,,
LOAN_009049,COMP_001956,50000000.0,0.0809,36,expansion,inventory,62507891.29,0.7999,2023-05-28,current,0,,,
LOAN_009050,COMP_004166,25773976.3,0.0643,60,acquisition,receivables,29836712.95,0.8638,2022-07-13,current,0,,,
LOAN_009051,COMP_002578,50000000.0,0.0716,48,refinancing,receivables,78227034.65,0.6392,2024-04-01,current,0,,,
LOAN_009052,COMP_003184,946351.25,0.0756,12,refinancing,receivables,1219800.0,0.7758,2023-01-12,paid_off,0,,,
LOAN_009053,COMP_001495,6216344.32,0.0825,36,expansion,unsecured,0.0,,2022-04-08,paid_off,0,,,
LOAN_009054,COMP_001587,38365305.06,0.0667,60,refinancing,securities,49150736.74,0.7806,2021-08-24,current,0,,,
LOAN_009055,COMP_002387,50000000.0,0.0557,12,real_estate,equipment,75716962.53,0.6604,2020-11-26,paid_off,0,,,
LOAN_009056,COMP_000124,27138170.31,0.064,36,working_capital,equipment,34441977.41,0.7879,2020-08-11,default,1,618,13020728.57,14117441.74
LOAN_009057,COMP_002211,50000000.0,0.0661,36,equipment,receivables,59069207.23,0.8465,2021-05-18,paid_off,0,,,
LOAN_009058,COMP_004919,13748211.15,0.0751,60,expansion,unsecured,0.0,,2020-08-09,paid_off,0,,,
LOAN_009059,COMP_001216,3989864.99,0.0764,24,working_capital,receivables,4948764.39,0.8062,2020-09-19,paid_off,0,,,
LOAN_009060,COMP_004524,3546676.11,0.0802,48,refinancing,equipment,4433634.67,0.7999,2024-08-02,current,0,,,
LOAN_009061,COMP_001955,21890584.45,0.0914,12,real_estate,equipment,31330532.39,0.6987,2021-08-13,paid_off,0,,,
LOAN_009062,COMP_002856,27821009.01,0.0638,12,working_capital,receivables,39899539.49,0.6973,2024-11-18,paid_off,0,,,
LOAN_009063,COMP_000888,3852217.2,0.0525,24,expansion,securities,6304748.1,0.611,2020-12-18,paid_off,0,,,
LOAN_009064,COMP_004413,37264192.9,0.0703,24,real_estate,receivables,51920893.25,0.7177,2023-07-14,paid_off,0,,,
LOAN_009065,COMP_001658,22801504.2,0.0623,24,real_estate,equipment,26558263.71,0.8585,2020-09-26,paid_off,0,,,
LOAN_009066,COMP_004858,26973256.59,0.0618,24,equipment,inventory,44745145.1,0.6028,2022-11-05,paid_off,0,,,
LOAN_009067,COMP_000424,50000000.0,0.0709,24,acquisition,unsecured,0.0,,2020-05-25,paid_off,0,,,
LOAN_009068,COMP_002283,50000000.0,0.0579,36,acquisition,unsecured,0.0,,2021-12-31,paid_off,0,,,
LOAN_009069,COMP_000707,50000000.0,0.0702,48,real_estate,securities,93621134.52,0.5341,2021-10-16,paid_off,0,,,
LOAN_009070,COMP_004047,50000000.0,0.0614,60,equipment,securities,79539635.81,0.6286,2022-01-14,current,0,,,
LOAN_009071,COMP_004720,15842307.14,0.0789,36,real_estate,unsecured,0.0,,2021-03-01,paid_off,0,,,
LOAN_009072,COMP_004385,19328823.35,0.0843,12,equipment,unsecured,0.0,,2022-11-21,paid_off,0,,,
LOAN_009073,COMP_000119,50000000.0,0.0603,12,acquisition,inventory,57590245.47,0.8682,2024-05-29,paid_off,0,,,
LOAN_009074,COMP_001143,50000000.0,0.0769,12,expansion,real_estate,56614258.85,0.8832,2023-03-24,paid_off,0,,,
LOAN_009075,COMP_004313,1852230.25,0.0503,24,real_estate,inventory,2598830.55,0.7127,2023-12-11,paid_off,0,,,
