company_id,company_name,industry,years_in_business,employee_count,annual_revenue,net_income,total_assets,total_liabilities,current_ratio,quick_ratio,debt_to_equity,interest_coverage_ratio,region,country
COMP_003736,KnowledgeBad PLC,construction,30,1558,238125324.96,27969235.77,143349820.98,53374673.36,1.8409,1.1687,0.5932,16.0184,North America,Canada
COMP_003737,Green-Santos,construction,33,2394,332647248.16,31665826.34,344494433.61,100944213.64,1.7903,1.5808,0.4145,6.6489,North America,Canada
COMP_003738,Ross Inc,technology,45,1788,375837391.34,64835421.52,346518275.18,139407692.5,3.2771,2.7249,0.6731,9.2339,Asia Pacific,Japan
COMP_003739,YouEnvironmental Ltd,energy,1,8400,7550987422.96,815214430.34,5227531032.27,2252141226.91,2.2398,1.2614,0.7569,8.5898,Europe,Switzerland
COMP_003740,LargeYard Ltd,financial_services,45,16214,2893676652.34,439656533.15,1469919066.48,766168390.82,1.4244,0.9929,1.0887,14.789,North America,Canada
COMP_003741,Thomas & Harris Ltd,professional_services,31,345,90483797.61,11064997.09,93026003.88,25229995.12,2.9646,2.6063,0.3721,11.1167,Europe,Switzerland
COMP_003742,SignificantExist Ltd,energy,33,77706,8183208080.7,1298976142.1,8706098214.09,3786401500.41,3.4309,2.6521,0.7696,5.5804,Asia Pacific,Australia
COMP_003743,"Brewer, Klein and Elliott",manufacturing,9,10625,1516525748.25,136010912.46,1253097599.15,730877062.19,1.1057,0.9913,1.3996,3.9951,North America,Canada
COMP_003744,Holland PLC,retail,50,113,29691549.8,1005657.82,47940620.64,25215775.5,2.2506,1.3143,1.1096,1.5757,North America,United States
COMP_003745,PointCommon Group,financial_services,44,55,44321031.48,7945252.24,45071906.52,21662160.06,2.8564,1.5447,0.9253,7.0078,Asia Pacific,Japan
COMP_003746,Underwood & Stewart Group,professional_services,32,161,21638504.08,1758253.99,16908598.39,5474193.03,2.963,1.8262,0.4787,6.2603,North America,United States
COMP_003747,Johnson-Munoz,technology,44,2822,332098273.36,34336376.01,352691149.2,94781329.1,2.5091,1.8019,0.3675,5.7101,Asia Pacific,Japan
COMP_003748,Nelson PLC,manufacturing,21,7052,828283002.88,62383134.47,531244214.57,180339523.27,1.9969,1.7069,0.5139,6.7651,Latin America,Mexico
COMP_003749,Rodriguez & Kelley Inc,technology,29,702,201800723.39,30921974.82,147419094.48,53263049.96,3.6217,3.2406,0.5657,9.8957,Latin America,Chile
COMP_003750,Murphy & Davis LLC,energy,7,51718,8851639537.88,352280216.54,6741729387.19,4396875608.37,2.2371,1.4585,1.8751,2.5256,Asia Pacific,Singapore
COMP_003751,StarExplain and Sons,transportation,30,4032,896607219.65,124611876.75,582302542.05,248391858.1,3.4611,2.9574,0.7439,11.0124,North America,Canada
COMP_003752,Melton & Perez Inc,professional_services,2,757,90962938.77,5848720.35,171219131.88,101191400.06,1.2276,0.8223,1.445,2.734,Europe,France
COMP_003753,BillionHuge and Sons,technology,40,1156,157625160.18,22539955.42,177459079.21,98962191.32,3.0662,2.0038,1.2607,7.5994,Latin America,Brazil
COMP_003754,Lynn-Patton,retail,36,1102,346145794.74,26995863.0,238367073.33,89482728.84,1.6249,1.0455,0.601,5.1921,Asia Pacific,Japan
COMP_003755,Thompson Ltd,hospitality,32,170,55055003.07,8799459.69,82233350.21,33310833.11,2.8415,2.1735,0.6809,4.7032,North America,United States
COMP_003756,Hutchinson PLC,professional_services,21,136,19465678.39,3131567.57,10221705.62,3135080.57,1.3082,0.7771,0.4424,23.8707,Latin America,Brazil
COMP_003757,Nicholson & Burns PLC,manufacturing,32,1029,377418590.12,38686512.01,227659562.31,84963258.05,1.7427,1.2268,0.5954,7.7452,North America,United States
COMP_003758,Graves-Grimes,manufacturing,48,1388,690794165.52,22022398.22,547712326.76,156289031.5,3.5545,2.2112,0.3993,3.5819,Europe,France
COMP_003759,OkExperience PLC,hospitality,50,607,86561566.34,13916867.92,64469556.54,24042170.26,1.7705,1.1354,0.5947,17.377,Asia Pacific,Australia
COMP_003760,Garcia & Williams LLC,professional_services,38,612,83179442.52,2217642.41,53493178.13,27655324.03,1.573,0.9719,1.0703,3.2936,Latin America,Brazil
COMP_003761,Potts Group,healthcare,16,315,124291638.01,11731661.84,82097746.84,27731276.73,1.0873,0.9729,0.5101,6.7485,Latin America,Chile
COMP_003762,Reed Ltd,transportation,15,4808,737576588.92,39743524.13,391785832.71,179202875.77,1.607,1.1254,0.843,4.0801,Asia Pacific,Australia
COMP_003763,Byrd & Kramer PLC,professional_services,27,74,53379763.96,5886375.74,26704116.86,9861678.22,1.2726,0.8325,0.5855,12.4048,Latin America,Brazil
COMP_003764,Wheeler & Atkinson Group,healthcare,9,691,291505615.96,15660060.61,245873474.07,152986582.95,1.8506,1.1359,1.647,2.5905,Europe,Netherlands
COMP_003765,PersonCare LLC,healthcare,49,4592,495355486.61,65681010.46,270249901.67,93631460.48,2.8503,1.5397,0.5301,17.6081,Latin America,Chile
COMP_003766,ActRight PLC,technology,38,1057,150671092.82,6732466.92,112012303.18,57058175.02,2.5462,1.7912,1.0383,3.0281,Asia Pacific,Singapore
COMP_003767,"Moore, Martinez and Gray",professional_services,29,425,59810154.55,2749160.28,63485006.18,32354842.91,2.9239,2.355,1.0393,2.8122,Asia Pacific,Australia
COMP_003768,SimplyExample Inc,energy,27,20898,4366747032.41,262116084.09,4930299196.46,1186262238.19,1.7918,1.1713,0.3168,7.2185,Asia Pacific,Singapore
COMP_003769,Sellers Ltd,transportation,20,761,172761473.79,18074752.47,101784895.89,48506373.11,1.4977,0.8295,0.9104,6.113,Latin America,Mexico
COMP_003770,Zimmerman-Wright,hospitality,40,193,24200031.84,1446596.77,45037456.07,14242360.91,1.2751,1.1111,0.4625,3.1035,North America,United States
COMP_003771,Franklin & Mann and Sons,energy,17,17908,5489622036.62,553856998.94,3858133494.32,1642641220.69,2.3395,2.105,0.7414,6.1997,North America,Canada
COMP_003772,Gonzales & Gomez Group,manufacturing,17,14113,1805801936.24,72105289.8,905935313.96,536238754.32,3.7328,1.8686,1.4505,4.3575,Europe,France
COMP_003773,"Mitchell, Cisneros and Meyer",financial_services,31,5090,1726348855.92,78447608.1,2044533748.49,1056583225.7,2.3422,1.3081,1.0695,2.5872,Latin America,Mexico
COMP_003774,SeriousUpon and Sons,technology,44,1059,366767053.5,11775209.54,320489901.06,93449210.38,2.7439,2.3868,0.4116,3.2289,Latin America,Mexico
COMP_003775,Torres & Hodge LLC,manufacturing,7,12543,1320736096.33,184970156.3,1018719483.32,719636054.63,1.3439,1.0161,2.4061,6.3962,Europe,Netherlands
COMP_003776,InvestmentSpend LLC,healthcare,34,8580,931897139.74,110116984.74,548127397.49,266772449.22,2.0969,1.1324,0.9482,13.4999,North America,United States
COMP_003777,ThroughBelieve Ltd,manufacturing,36,11378,1643752224.43,70248014.48,951876470.12,444954299.84,1.7125,0.9487,0.8778,3.5059,Europe,Germany
COMP_003778,Miller & Blair Inc,energy,13,8272,5687722326.11,756024888.26,7170605227.02,2787256288.08,2.7363,2.1478,0.6359,4.9416,North America,Canada
COMP_003779,Johnston Inc,manufacturing,19,3985,1317490691.49,61068054.25,792350001.21,410096014.36,3.7734,3.1491,1.0728,5.5226,North America,Canada
COMP_003780,Paul & Spencer Group,retail,15,2391,449396460.36,18483753.25,305314435.0,82852517.06,2.37,1.9399,0.3724,5.2481,Asia Pacific,Singapore
COMP_003781,Stokes Inc,professional_services,48,396,40252119.07,1144402.86,32754338.35,17248150.28,1.279,1.1024,1.1123,2.4217,Latin America,Chile
COMP_003782,Hayden Group,manufacturing,20,1709,660321464.66,103552424.78,487915355.06,195653432.04,3.3718,1.9275,0.6694,8.952,Asia Pacific,Singapore
COMP_003783,ResearchMovie Ltd,transportation,25,115,20702972.8,2339523.76,14349523.55,3797884.31,1.45,1.2505,0.3599,16.0366,Latin America,Mexico
COMP_003784,Castillo PLC,healthcare,28,4303,827418318.82,72223386.85,464396812.2,119828571.66,1.3448,0.9601,0.3478,19.3807,North America,United States
COMP_003785,"Cuevas, Barron and Wolfe",technology,8,1178,400689369.5,40965766.74,580975346.1,204781350.89,1.2351,1.0343,0.5444,4.9435,North America,United States
COMP_003786,Sullivan PLC,hospitality,23,181,21786449.1,2125275.19,22497765.0,9615267.17,3.7034,2.5551,0.7464,4.5762,Latin America,Chile
COMP_003787,Lee & Guerra Inc,hospitality,18,315,115794618.85,16689581.91,110369584.6,30577083.0,2.1012,1.7742,0.3832,7.997,North America,United States
COMP_003788,Klein & Park Ltd,transportation,9,1120,469341881.19,28943325.33,700700637.22,254251544.17,2.5654,2.2414,0.5695,2.5763,North America,United States
COMP_003789,HairElection Ltd,retail,29,377,61117129.56,1701635.45,110004768.89,53940317.5,2.9659,2.1438,0.9621,1.4822,Europe,Germany
COMP_003790,Guerrero PLC,financial_services,26,21255,4903035453.03,375179958.64,2841886916.05,1322150256.58,1.8367,1.1946,0.87,4.9931,North America,Canada
COMP_003791,"Lynch, Lawson and Oconnell",retail,25,537,108918551.96,8362658.17,105490185.12,50563517.96,3.4802,2.1329,0.9206,3.1899,Europe,France
COMP_003792,RepresentWonder PLC,construction,48,315,38280919.14,5965012.46,50970175.14,27100011.4,2.4181,1.2805,1.1353,5.8451,North America,Canada
COMP_003793,Thompson LLC,manufacturing,49,4298,1193746285.21,55246000.27,752633730.26,221743846.24,1.1637,0.8599,0.4177,6.041,Europe,France
COMP_003794,Palmer Inc,hospitality,4,1281,148034468.75,8963557.7,175371928.92,65454371.12,2.8115,2.4851,0.5955,2.6097,Europe,France
COMP_003795,KnowledgeMission Group,retail,5,33,18156836.13,557372.65,31877527.11,15400352.17,2.8605,1.6986,0.9346,1.5289,Europe,United Kingdom
COMP_003796,Jackson Inc,financial_services,12,28155,3297001017.25,182275231.8,5150901506.92,1528782744.52,2.8685,1.6794,0.4221,2.9685,North America,Canada
COMP_003797,Sloan-Wright,hospitality,33,415,106926083.31,6585575.25,82827236.27,39713365.83,3.5923,3.213,0.9211,3.844,Latin America,Mexico
COMP_003798,Ryan Inc,energy,49,7361,1077486838.31,128885723.42,791286317.39,385374553.26,3.0744,1.8568,0.9494,7.962,Europe,Switzerland
COMP_003799,Evans-Carter,financial_services,14,7194,870894145.96,65836765.52,1159083520.47,523553032.45,2.0423,1.2302,0.8238,2.7467,Asia Pacific,Japan
COMP_003800,Smith Ltd,hospitality,42,671,114026885.17,18283574.08,61268455.17,24138960.81,1.5586,0.9772,0.6501,24.0715,Asia Pacific,Japan
COMP_003801,"Long, Leblanc and Hickman",transportation,34,2497,303394037.38,39212922.54,160764982.99,69211764.1,2.1072,1.1442,0.756,8.3318,Europe,Germany
COMP_003802,QuestionMyself Inc,transportation,5,7055,938932571.36,87834900.67,641450094.48,385793854.23,1.2249,0.7772,1.509,6.7376,North America,United States
COMP_003803,Walls & Stafford Group,professional_services,42,497,81964652.83,6898278.26,83872579.72,41643932.47,2.6401,1.8332,0.9862,4.0945,Europe,United Kingdom
COMP_003804,ArtHeart Inc,construction,5,3635,491865767.22,21586680.14,339965213.62,121926697.16,1.5973,1.0589,0.5592,3.3901,Latin America,Brazil
COMP_003805,Gilbert LLC,healthcare,43,431,263372484.76,8676931.13,230815265.49,79629974.22,3.7655,2.4665,0.5267,2.4673,Asia Pacific,Japan
COMP_003806,Evans Inc,transportation,5,8246,970026396.47,111940594.21,530946811.53,350523226.59,3.1058,2.1549,1.9428,6.0797,Asia Pacific,Hong Kong
COMP_003807,Smith & Zamora and Sons,hospitality,30,356,86815540.09,8531388.06,56116627.72,22012068.3,3.8173,2.0699,0.6454,8.6568,Europe,Netherlands
COMP_003808,Gomez-Garcia,transportation,20,518,354043607.36,31350445.85,620080245.89,157378249.13,3.8127,2.8782,0.3401,3.7608,Latin America,Mexico
COMP_003809,MillionDecade Inc,technology,5,48,26124413.96,2040190.82,37406213.19,22708438.07,2.4896,1.6414,1.545,2.1658,North America,Canada
COMP_003810,Rice & Roach Group,retail,30,206,28277098.41,859575.27,22631801.59,11437908.44,1.3267,1.1511,1.0218,1.9661,North America,United States
COMP_003811,CandidateWhite Group,professional_services,3,422,69355119.97,3663541.87,39243489.24,14061174.59,2.9573,2.4631,0.5584,4.9849,North America,Canada
COMP_003812,Smith Ltd,professional_services,8,300,46063934.95,914270.56,42928275.39,21665555.13,2.4138,2.0768,1.0189,1.4007,North America,Canada
COMP_003813,Perez-Foster,healthcare,50,2173,230389017.91,41194901.32,272953993.99,81185086.93,1.4685,0.8234,0.4233,15.2043,Europe,Switzerland
COMP_003814,Evans Group,healthcare,28,2368,615900454.79,57639936.11,929209948.07,490100367.55,2.4262,2.0551,1.1161,4.0423,Asia Pacific,Hong Kong
COMP_003815,Mcclain PLC,manufacturing,46,3453,513187655.32,34365458.44,319100527.08,168592286.11,1.2792,0.9048,1.1202,3.4627,Asia Pacific,Singapore
COMP_003816,Cain & Rodriguez Group,energy,45,27655,5797435955.73,561136177.25,5695286078.72,2892521899.35,1.98,1.7685,1.032,5.8914,Asia Pacific,Australia
COMP_003817,Douglas Group,energy,12,3701,3624127032.48,186678937.72,2433612212.47,1289018872.45,1.6903,1.1444,1.1262,3.0147,Europe,Germany
COMP_003818,Martin & Gomez Group,construction,6,1553,412658352.17,41657264.26,289906851.92,173779632.06,0.9064,0.4916,1.4965,5.2452,Latin America,Mexico
COMP_003819,Howard Ltd,manufacturing,33,2105,1643185359.93,230551132.01,1233660451.75,493068608.27,1.5986,0.8388,0.6658,7.3071,Latin America,Brazil
COMP_003820,Gonzalez and Sons,construction,26,918,241288447.07,38424290.01,147444900.47,56005170.09,2.6635,1.3655,0.6125,19.2514,Latin America,Chile
COMP_003821,Williams-Foster,technology,17,1337,176058735.56,24679161.9,142082148.3,84750673.89,1.8262,1.6419,1.4783,7.181,Asia Pacific,Singapore
COMP_003822,Manning & Santana and Sons,energy,30,20181,3657469975.76,351276102.53,1905050475.74,606639632.09,3.3715,2.5398,0.4672,17.1614,Europe,Netherlands
COMP_003823,ReflectDecide Group,manufacturing,34,5345,1613371906.08,267483670.38,1348531040.97,416417452.57,3.7206,3.0165,0.4467,10.2453,Latin America,Mexico
COMP_003824,Moyer LLC,manufacturing,32,5987,663077170.77,105000941.13,401203763.93,195202516.26,1.8684,1.2543,0.9476,12.934,North America,United States
COMP_003825,Wilson & Burns Group,technology,10,630,105320627.48,10912908.2,59346103.26,23351046.87,1.9718,1.5828,0.6487,7.288,Asia Pacific,Australia
COMP_003826,"Klein, Nguyen and Duran",retail,9,351,44174794.25,6382375.8,46088084.72,32087386.01,2.7139,1.594,2.2918,5.034,Europe,Germany
COMP_003827,Shaw-Mclean,energy,50,13219,4693596552.8,467233414.62,4457857177.1,1932629952.41,2.8544,2.1859,0.7653,4.2646,North America,United States
COMP_003828,ThreatThat Group,construction,5,2272,243655388.97,26973512.04,394914364.98,193818919.84,1.9406,1.7239,0.9638,4.9045,North America,United States
COMP_003829,Rodriguez Inc,hospitality,7,1494,168340833.37,16262693.63,95833734.25,39083899.0,1.7437,1.297,0.6887,11.7727,Asia Pacific,Hong Kong
COMP_003830,Sparks & Martinez LLC,energy,3,14519,2251325029.64,183916263.15,3775440177.02,1638951352.2,2.2157,1.8882,0.7671,3.2751,Latin America,Chile
COMP_003831,Porter & Saunders and Sons,healthcare,24,436,384086317.3,13074010.18,258939524.57,112160100.68,3.4123,1.7909,0.7641,3.0153,Asia Pacific,Australia
COMP_003832,Williams & Gallegos Group,transportation,32,872,810321681.5,47926315.45,498652613.33,227758170.15,2.0007,1.4532,0.8408,6.6985,Europe,Switzerland
COMP_003833,"Mclaughlin, Hamilton and Roberts",construction,13,3185,412693687.32,61878538.07,228385749.34,133949270.47,2.0528,1.2122,1.4184,8.2779,Europe,United Kingdom
COMP_003834,MentionBeautiful Group,energy,15,29041,3876880205.99,561818572.44,3090604635.89,1783789666.9,3.3007,2.9608,1.365,8.0946,Europe,Netherlands
COMP_003835,Wright and Sons,manufacturing,38,7022,923656806.34,53974458.02,546162491.13,248222168.41,3.3303,2.6383,0.8331,3.834,Europe,Switzerland
COMP_003836,ShoulderMuch and Sons,construction,32,1071,155126515.97,10994182.45,97790205.41,45078215.77,3.1171,2.5973,0.8552,4.3829,Asia Pacific,Singapore
COMP_003837,Campbell Inc,retail,36,1867,466412329.45,68710430.43,496592135.01,258565002.84,1.422,1.0002,1.0863,5.5887,Europe,France
COMP_003838,Lin Ltd,professional_services,36,25,12305054.69,2104739.12,9358880.37,2806572.68,3.3212,2.1121,0.4283,12.42,Asia Pacific,Australia
COMP_003839,Wright Group,healthcare,20,2688,934080675.89,115119640.38,659367759.98,183241581.3,3.2167,2.685,0.3849,12.9464,Asia Pacific,Singapore
COMP_003840,Gonzalez & Mccarthy Inc,energy,29,41803,6854471195.76,916719560.52,5194396969.17,1885502948.42,1.4062,1.1216,0.5698,9.28,Europe,Germany
COMP_003841,Haynes & Shaw and Sons,technology,3,1225,266254504.19,26787632.1,184482227.71,73848219.7,1.6324,1.0455,0.6675,10.0556,Europe,France
COMP_003842,Lopez PLC,transportation,32,126,42332470.18,5428636.49,51169790.44,15157898.85,2.0662,1.2905,0.4209,7.4702,North America,United States
COMP_003843,ProfessionalProtect and Sons,healthcare,5,1928,478218210.86,33501216.16,700293431.88,304313241.45,1.3478,0.9743,0.7685,3.3339,Europe,United Kingdom
COMP_003844,Perez and Sons,construction,38,1874,206835311.98,14935159.37,249073893.53,99268656.78,2.6062,1.376,0.6627,2.8568,Europe,France
COMP_003845,InstitutionAmerican LLC,technology,23,529,81448187.18,11909320.9,88732384.58,46754251.7,3.2597,1.8569,1.1138,6.0193,Latin America,Brazil
COMP_003846,Hickman Group,retail,44,1908,328891982.54,47848590.34,184413462.92,69661731.21,3.2343,1.6174,0.6071,12.3094,Latin America,Chile
COMP_003847,AffectPractice and Sons,hospitality,19,1700,194259030.57,9148877.81,125981510.96,50884335.81,1.3189,0.7767,0.6776,3.9761,North America,Canada
COMP_003848,BenefitTreatment Inc,technology,25,1116,281532216.72,23248392.18,202661374.56,93001632.08,2.8751,2.5839,0.8481,5.547,Latin America,Chile
COMP_003849,James & Warren Ltd,financial_services,6,34617,3576618849.46,245629414.72,2064527979.78,879901010.83,1.1102,0.9571,0.7428,9.0776,Asia Pacific,Singapore
COMP_003850,PropertyDuring and Sons,construction,48,98,38882974.02,6046803.26,59905075.34,15168691.21,3.0894,2.3558,0.3391,13.9729,Latin America,Brazil
COMP_003851,Rogers & Mendoza PLC,healthcare,36,3201,420578660.84,31439378.61,555161109.21,238887038.43,1.2944,1.0714,0.7553,3.5146,North America,Canada
COMP_003852,LateQuickly Inc,professional_services,33,12,12077669.27,2088736.16,19549437.33,8884260.72,2.5019,1.9331,0.833,3.9505,Europe,United Kingdom
COMP_003853,FlyBreak LLC,energy,44,51793,6147318563.59,879532626.69,3151913617.21,1500902751.5,2.381,1.4677,0.9091,10.3066,Latin America,Chile
COMP_003854,HimselfFast LLC,healthcare,33,2602,938789747.42,53280920.53,851847675.87,259136129.15,1.5406,0.9964,0.4372,3.9984,Europe,Netherlands
COMP_003855,"Barnes, Flores and Williams",transportation,48,3397,665159955.15,52612295.94,434389672.26,217352188.32,2.1951,1.1465,1.0015,3.9012,Asia Pacific,Japan
COMP_003856,Smith Ltd,construction,28,205,43017508.92,1331792.3,39837273.37,17729008.18,2.0614,1.4558,0.8019,2.4225,North America,United States
COMP_003857,SizeFund and Sons,energy,23,9397,3578928739.6,565772060.94,2232821142.58,633010202.48,3.2229,1.9397,0.3957,21.3626,Asia Pacific,Japan
COMP_003858,Mitchell LLC,technology,44,293,275781026.34,38995195.7,309868734.52,130770030.6,2.5283,1.7848,0.7302,8.3929,Latin America,Brazil
COMP_003859,Kerr & Garcia and Sons,hospitality,43,542,81238343.47,10648572.22,158794255.73,64211043.2,1.3422,1.0105,0.6789,3.9527,Europe,Switzerland
COMP_003860,Vaughan-Cox,transportation,6,1801,835307570.37,71953099.32,663505965.42,379991795.8,1.4005,1.1714,1.3403,6.4099,Latin America,Chile
COMP_003861,FlyBrother Inc,energy,1,60477,8155976496.86,218376505.93,6336712436.23,2464547214.06,2.4578,1.6778,0.6365,2.1591,North America,Canada
COMP_003862,RelationshipAdd Ltd,manufacturing,9,10864,1227543730.01,88413476.42,1279598546.61,800174017.32,1.7415,1.3487,1.669,2.6865,North America,Canada
COMP_003863,Arnold & Atkins LLC,healthcare,32,1187,376590655.41,64738516.97,469931356.33,143795541.6,3.4588,2.7916,0.4409,9.4033,Europe,United Kingdom
COMP_003864,Ward & Patrick Ltd,transportation,44,482,262783010.03,45258614.69,154563925.44,75843619.61,2.0256,1.5126,0.9635,8.6569,Asia Pacific,Japan
